"ets","arima","rw","rwd","wn","theta","nn"
1.05473946808611,0.59876543209764,3.97530864197531,0.59876543209764,11.3382716049383,2.23999801573881,1.54917531581249
0.601269101023709,0.562623860484163,3.47086801426873,0.562623860484163,10.9519619500595,1.69858475897522,2.70314405448064
2.26928289496252,2.08003674905125,5.32837816764132,1.84789863547839,12.9942651072125,3.55307219099381,4.46064692594595
3.08035277307019,1.87950000000185,5.31468518518518,1.87950000000185,13.1529567901235,3.68641279272126,1.3641057941412
0.653901726240101,0.62414781134647,5.00694444444444,1.65277777781574,13.6402777777813,3.32278385086675,3.93917576667849
2.31252466660387,3.09992,6.59992,3.09992,14.7332533333333,4.94757279919058,1.09853447633079
0.885034363404666,0.86030990990503,4.28821261261261,0.86030990990503,12.057581981982,2.60216716180445,4.21754053511369
0.727350923838124,0.0707494949494906,6.0100303030303,2.51003030303031,13.9009393939355,4.37151684516116,2.10788328997509
1.54732971650358,0.466690000000001,7.34993,3.84993000001486,15.843263333335,5.68759258545335,2.5966728799546
2.27678150002682,1.40139123441897,4.90139123441898,1.40139123441897,11.1417178559277,3.2377301627288,0.219882601642807
3.20306204308959,1.64788713005909,4.56013764624914,1.64788713005909,10.0712816983429,3.28964119623329,3.79179483298504
0.822649407574516,0.726559782560399,6.11856060606061,2.61856060610612,14.033479020979,4.31723596037432,6.40394580101491
0.867031517851052,1.0972349507454,5.82335135135135,2.36959759760139,13.0621593901594,4.19163170125574,0.629013882931244
3.94951167407269,2.93115556500423,5.79953181527985,2.93115556500423,10.8602484980438,4.52979221680638,2.55463338117648
0.487534543192517,0.548938700823422,0.548938700823422,1.22782250684548,0.686034907453058,0.758333305140869,0.544294520674817
3.06635101904002,1.8632340425061,3.95206382978724,1.8632340425061,7.30558265139116,3.15461034944395,3.84959566808384
0.656672549777064,1.25783549783551,7.20338899196042,4.76832405689652,14.0902164502164,5.93365418156082,6.35043635933434
0.9720227879748,0.873508982035915,5.3971497005988,2.10952495010251,12.8565693228927,3.75660957778099,1.54603036013661
4.61761195729448,2.58773522939772,4.61753333904452,2.58773522939772,7.89441819495789,3.87426453120434,1.21387482451777
7.97419436097274,6.84463515372114,10.3446351537402,6.84463515372114,16.8387079464822,8.78106478938438,8.3510977368826
2.22982144504313,1.82866492146464,5.32866492146597,1.82866492146464,11.4423580346355,3.61831474361766,2.60114303205578
4.5067620947298,5.68734181354436,5.68734181354436,4.0336516137692,9.12356289601638,5.21820077265897,7.522138567023
2.13714470834967,2.57222048985488,2.13714470834967,1.32774699198896,4.1609976955473,1.86493608183833,3.18036477692432
3.86729179252738,3.86759190905064,9.18316846301491,5.68316846302819,16.3680677804404,7.43897474493181,6.19047048572681
1.18178224151086,0.903494833524685,0.903494833524685,0.786704936850195,3.39338479201625,0.94574740608229,2.0423741265852
5.8030818140463,5.26498643756742,7.08539783001808,5.26498643756742,10.455338016414,6.46345735127555,8.69023491153072
1.64035878304292,1.87279661017012,5.37279661016949,1.87279661017012,11.5292503259452,3.67682938478736,2.54008932988783
2.30643885204971,0.84371342391296,2.291843849668,0.84371342391296,13.8620379426432,1.61329612577429,1.37334898814981
0.0995273493196985,0.387314741035858,3.41109163346613,0.13563877822567,8.63180876494024,1.70911355633329,2.48743010188472
1.86819986951965,1.95227323621951,5.09952967525196,1.95227323621951,10.8695357050564,3.41464103449733,4.58378085222034
