const,tang,mbtr,logsale,profit,debtratio
1,0.30251530818025152,1.1067204744619219,5.8000043599428723,0.13473765262347376,0.5488910156885759
1,0.15329752041033112,4.8908123160035215,1.594730283561826,-0.25433245318522568,0.055135865539230777
1,0.52423105959135952,1.8641827801183548,4.5245239629024265,-0.00038964517935854661,0.25451692258955255
1,0.10381372271780764,4.877172292346847,4.8182553206080687,0.14178385048458828,0.017288239003200159
1,0.15528553113159571,12.662224156084145,5.6160253651317165,0.27927114892885541,0.013226995832677528
1,0.5664160401002506,1.9152355889724308,1.3845428280810843,-0.41040100250626566,0.43805181770239698
1,0.33009559050262105,4.594742522355844,2.8173828175124367,0.24637681159420291,0.11620220458701744
1,0.31535586815032546,0.81690951081251317,5.2757445056956449,0.096241864371194627,0.5137473206988542
1,0.054093214199468727,23.187364163245594,-0.44472582206146699,-0.38420671335426226,0.029515030247959057
1,0.20809898762654666,1.8270745003028466,2.313327189525948,0.055377693172968763,0.11707039852241244
1,0.0069986541049798113,4.120524899057874,1.5034105077885702,0.13135935397039031,0.06395453283467524
1,0.057674466549840223,2.1535827492011133,3.9597840688264059,0.19508298113596537,0.19664313781802464
1,0.14015467645913315,1.0812575344498228,8.4721121399755983,0.10120736660546377,0.74063051964118554
1,0.49955169990549342,1.4279433324448105,4.7982750599391055,0.25253834783240842,0.23961028010322105
1,0.25005849681654169,1.9958944471127205,6.3331588393174831,0.096472026206573816,0.15661421203517953
1,0.12828567392153439,4.5149460247812323,7.1980257486417036,0.29315836054947525,0.080285506822235356
1,0.4520545038529683,0.72565548203657404,5.0878493896311721,0.00014499467763439417,0.3350262527390388
1,0.33090041030106621,0.85239134957522156,6.4572216727062868,0.059282391371023264,0.79289620717550513
1,0.82514483716186737,3.4979357248616134,6.3213149074203079,0.2386603100098913,0.045130854097308271
1,0.1986657671838693,0.53962971291507378,4.7630624288588717,-0.00014991379956525,0.89723858206467388
1,0.41020554361602468,1.2969211164379788,10.315067261644147,0.16537168678018405,0.42132586141349176
1,0.75726812211138173,0.87803742171096122,8.2202927601543774,0.034324581453277908,0.79980917138794716
1,0.16131845550989202,2.2578550606900505,-0.73188800887637595,-0.19155595909395012,0.13540820618916724
1,0.18541498840848855,1.2032004255345317,5.552944080925462,0.13114703693910307,0.61703973536164813
1,0.019011406844106467,3.7266593155893539,0.39271753528566178,-1.8220532319391636,0.82786507737793891
1,0.74130737134909597,1.9204914232730645,0.69763708583279727,-0.21094112192860454,0.26028921023359286
1,0.8681884409907723,0.46138902379796015,1.6380253692860127,-0.010296260320543954,0.20778947368421052
1,0.14117030306056219,1.8607768735333763,4.7053683998651925,0.16114134504967798,0.39568548008425125
1,0.15010456200139416,0.66332003717760057,2.0431664858151239,0.032917667105568892,0.6781778640549968
1,0.024989133963104992,1.3612269543736488,5.394440851893366,0.10230029874724224,0.36694181138793991
1,0.34039914308264746,1.5590161658586084,8.8738321347069551,0.15285451197053407,0.4824022606603422
1,0.23378204694581614,0.75943651491578157,2.9345481202289934,0.057092606372184267,0.23835927583672928
1,0.29717570607348159,0.6050792301924518,2.5989047538414121,0.2314421394651337,0.78792294836430088
1,0.78230851530104262,0.99411893770164572,7.3091246777786782,0.032205013810031297,0.67640156277778718
1,0.42268757794184719,2.0546063105758567,7.7499890527859447,0.11331082661694097,0.33963986659019063
1,0.042587384491763761,5.4675521628498727,2.7933712614223096,-0.42011517342975763,0.1813785711983272
1,0.58654270299616573,2.2367666519629466,3.2591728816327374,0.21533032472600183,0.045464371451651442
1,0.1371393384940183,2.0955313159746658,3.2025838280912233,0.2630190007037298,0.40554949206615731
1,0.30478747130340844,1.4680557317477401,5.6426195829985444,0.23333756194576194,0.21704591186969832
1,0.41297514070752478,1.8430258763160632,5.4636834889425776,0.17539611913044484,0.16706119902302294
1,0.030504862128679901,3.1752364459837485,3.6706900249137262,-0.10396962834687624,0.3376334612883603
1,0.358147685500949,1.8440788112407942,6.0866679030250204,0.15429908523579255,0.31579895164954508
1,0.42515377195895199,1.2809085590500133,4.4266653362922623,0.095504640829815149,0.22406290697889727
1,0.19362282948245294,4.8176905974727724,4.6062995480186499,0.29246052964849573,0.066815821294841329
1,0.50451492458292135,1.5867398220746662,6.9487321415097236,0.22392168809144863,0.3094879494879495
